agent,sample_id,question,answerable,difficulty,history_turn_count,context_expected_dependency,context_predicted_dependency,context_dependency_correct,context_query_match,context_fallback_used,context_primary_rewrite,context_safe_query,context_retrieval_queries,context_validation_reason,context_tokens,checkpoint_status,evaluation_attempts,multi_document,required_evidence_count,matched_evidence_count,required_document_count,matched_document_count,full_evidence_retrieved,full_document_coverage,retrieved_count,retrieval_hit,retrieval_recall,retrieval_precision,reciprocal_rank,empty_result,duplicate_count,duplicate_rate,no_answer_false_positive,answer_criteria_coverage,policy_input_criteria_coverage,coverage_failure_type,grounded_criteria_coverage,evidence_source_correct,refusal_correct,grounding_state,claim_count,supported_claim_count,claim_support_rate,ungrounded_claim_rate,invalid_claim_citation_rate,trust_input_claim_count,trust_input_supported_claim_count,trust_input_claim_support_rate,consistency_checked_claim_count,consistency_inconsistent_claim_count,consistency_inconsistency_rate,consistency_unknown_claim_count,consistency_unknown_rate,relative_time_claim_count,relative_time_unknown_claim_count,relative_time_unknown_rate,relative_time_rejected_claim_count,relative_time_rejection_rate,freshness_mode,freshness_required,freshness_claim_count,freshness_unknown_claim_count,freshness_unknown_rate,freshness_rejected_claim_count,freshness_rejection_rate,policy_action,policy_reason_codes,policy_answer_changed,temporal_provenance_bound,evidence_publication_anchor_count,evidence_publication_anchor_eligible_count,evidence_publication_anchor_coverage_rate,evidence_version_family_count,evidence_version_family_eligible_count,evidence_version_family_coverage_rate,claim_citation_precision,claim_citation_recall,latency_ms,tokens,llm_calls,error,answer,reference_answer
deep_search,workspace-006,Milvus 官方列出了哪些 API 或 SDK？,True,easy,0,,,,,,,,,,0,reused,1,False,1,1,1,1,True,,2,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,9,9,1.0,0.0,0.0,16,9,0.5625,0,0,,0,,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,2,0.0,0,2,0.0,0.5,1.0,19450.055,5784,5,,"Milvus 官方提供 **RESTful API**，作为官方支持的访问接口。[E1]

**PyMilvus**（Python SDK）——官方支持。[E1]

**Go SDK**——官方支持。[E1]

**Java SDK**——官方支持。[E1]

**Node.js（JavaScript）SDK**——官方支持。[E1]

**C# SDK**——由 Microsoft 贡献（非官方发布，标注为 contributed by Microsoft）。[E1]

PyMilvus（Python SDK）目前集成了多种嵌入模型（Embedding Models），用于将非结构化数据转换为高维向量以存入 Milvus；同时它还集成了多种重排序模型（Reranking Models），用于优化初次检索结果的排序。[E2]

此外，Milvus 常作为 LangChain 等 AI 工具的向量存储组件，相关集成方式可参考官方 Integration 文档。[E2]

**说明**：证据中未列出除上述之外的更多官方 API 或 SDK；C# 为社区贡献，与官方 SDK 在支持主体上存在差异。[E1]",包括 RESTful API、PyMilvus、Go SDK、Java SDK 和 Node.js SDK；文档还列出微软贡献的 C# SDK。
deep_search,workspace-013,为什么不能说 1500/100 是最优分块参数，应如何验证？,True,medium,0,,,,,,,,,,0,reused,1,False,1,1,1,1,True,,8,True,1.0,0.125,0.5,False,0,0.0,,1.0,1.0,chunk_ranking_gap,0.8,True,,fully_grounded,15,15,1.0,0.0,0.0,36,15,0.4166666666666667,14,5,0.35714285714285715,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,11,0.0,0,11,0.0,0.125,1.0,219623.313,33741,5,,"当前 1500/100 仅是工程默认值，不是通过评测选出的最优值。[E5][E6][E11]

因此，在没有标准评测的情况下，断言“1500/100 是最优”缺乏事实依据。[E2][E6]

较小 Chunk 通常能提高检索颗粒度，但过小会割裂语义并增加向量数量；同时，增大 overlap 会提高 Chunk 重复度，导致重复向量和存储增加，检索可能返回多个近似片段，占用 top-k 名额并浪费 Token。[E5][E8]

当前入库接口固定使用底层函数默认的 1500/100，且没有暴露 chunk_size、chunk_overlap 等参数，这降低了调参灵活性。[E11]

可以构建一个业务黄金集，覆盖单跳、多跳、比较、精确实体、不可回答和冲突问题，每个问题至少保存 question、reference_answer、answerable、expected_sources/chunk_ids、question_type、corpus_version 等字段。[E4][E9]

完整评测需要分三层进行：[E4]

**检索层**：评估金标证据是否进入 TopK，常用指标包括 Recall@K、MRR、nDCG、重复率和空结果率。[E9][E4]

**生成层**：在给定证据后评估答案是否正确、忠实、可引用，指标包括 Answer Correctness、Faithfulness、Citation Correctness 和拒答准确率。[E4][E9]

**系统层**：评估延迟、Token、成本、失败率和稳定性。[E4]

例如，近似向量索引的优化不能只降低延迟，还要同时看 Recall@K；如果把 P95 从 500 ms 降到 100 ms 但大量标准证据掉出 top-k，这个优化对问答系统并不合格。[E7]

仓库自带 evaluation/evaluate.py，使用 2WikiMultiHopQA 比较 DeepSearcher 与 Naive RAG 的 Recall@2/Recall@5，并统计 Token 和流水线错误。[E4]

但该脚本主要做标题级检索评测，没有使用标准答案字段，因此未评估最终答案正确性、Faithfulness、引用正确性和拒答能力。[E4]

1500/100 是工程默认值，目前只有“改变 Chunk 数量”的实验证据，没有 Recall@K 等评测证明其最优。[E2][E5][E6]

要验证它是否最优，必须构建带标准证据的问题集，从检索层、生成层、系统层三个层面，对多组参数进行 Recall@K、正确率、忠实度、重复率、延迟、Token 等指标的比较。[E2][E4][E9]

在完成这些评测之前，不能断言 1500/100 是最优分块参数。[E2][E6]",它只是工程默认值。应在带标准证据的问题集上比较 Recall@K、回答正确率和忠实度、重复片段比例、入库时间、存储、查询延迟与 Token。
deep_search,workspace-015,当前项目应如何解释 L2 和 score 字段？,True,easy,0,,,,,,,,,,0,reused,1,False,1,1,1,1,True,,8,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,11,11,1.0,0.0,0.0,15,11,0.7333333333333333,5,1,0.2,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,8,0.0,0,8,0.0,0.14285714285714285,1.0,69956.669,17033,5,,"**核心结论：L2 是距离，score 字段实际存放的是 Milvus 返回的 distance，因此“score 越大越相似”是错误说法。[E1][E4]

**L2 字段的业务含义**：项目默认使用 L2（欧氏距离），它是“距离”而非“相似度”，**越小越近**。[E1]

2 维临时 Collection 实验得到的距离值 0.01、0.81、4.81 按从小到大排序即为相似度从高到低。[E1]

**score 字段的真实来源**：当前 RetrievalResult.score 承接的是 Milvus 的 distance，虽然字段名叫 score，但它不是相似度分数。[E2][E1]

前端笼统地把它标为“相似度”不够严谨。[E2]

跨 Collection 的 distance 不一定天然可比较，如需比较应做归一化或统一重排。[E3]

top_k 只表示取排名前五的候选，不表示一定相关；生产系统通常还需距离阈值、Rerank、metadata 过滤和检索评测。[E5]

度量选择应参考 Embedding 模型建议、向量是否归一化以及真实评测结果。[E1]

不同 Embedding 模型即使维度相同也不能混用，计算出的距离没有可靠语义，知识库应记录模型、版本、预处理、归一化及 metric 等信息。[E8]

**L2 与 Cosine 的直觉差异**：例如向量 [1,0,0] 和 [9,0,0] 方向一致，Cosine 相似度为 1，但 L2 距离并不小；“哪个更相关”不是脱离模型和 metric 的绝对概念。[E7]

三种常见度量的人话区别：L2 比较绝对几何距离，Cosine 比较方向是否一致，IP 比较内积且同时受方向和模长影响。[E1]",L2 是欧氏距离，越小越近；项目名为 score 的字段实际承载 Milvus 返回的 distance，不能解释成越大越相似。
deep_search,workspace-019,为什么生产环境不能滥用 force_new_collection？,True,easy,0,,,,,,,,,,0,reused,1,False,1,1,1,1,True,,6,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,chunk_ranking_gap,0.25,True,,fully_grounded,6,6,1.0,0.0,0.0,11,6,0.5454545454545454,5,4,0.8,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,6,0.0,0,6,0.0,0.25,1.0,51408.276,11642,5,,"生产环境不能滥用它，是因为一旦操作失误或重建失败，已有数据会直接丢失，而且通常没有备份和评测流程来兜底。[E1][E3]

证据明确说，不能在没有任何备份和评测的情况下直接删除旧 Collection。[E3]

另外，如果更换模型，即使向量维度相同，语义空间也可能不同，所以通常也需要创建新 Collection、重新向量化，并通过评测后再切换流量。[E5]

这些都不是 force_new_collection 这一个参数能解决的；把它当作“一键重建”使用，就会把复杂的版本变更退化成破坏性操作。[E1][E2][E5]

正确做法是：保留旧 Collection，创建新版本 Collection，使用新模型重新生成向量，运行检索回归评测，切换查询流量，并保留回滚能力。[E3]

也就是说，应该采用版本化 Collection 的策略，验证后再切流，而不是用 force_new_collection 直接重建。[E1]",它可能删除已有 Collection 并造成数据丢失。更安全的做法是创建版本化 Collection、验证后切流并保留旧版本回滚。
deep_search,workspace-021,Hybrid 检索为什么可能有帮助，又为什么不能仅凭代码存在就启用？,True,hard,0,,,,,,,,,,0,reused,1,False,2,2,1,1,True,,7,True,1.0,0.375,1.0,False,0,0.0,,0.8,1.0,policy_deletion,1.0,True,,fully_grounded,7,7,1.0,0.0,0.0,14,7,0.5,8,4,0.5,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,7,0.0,0,7,0.0,0.4,0.5,82501.285,15077,5,,"当前 Milvus 适配层存在 `hybrid=True` 路径：稠密向量检索与 BM25 稀疏检索并行，再用 RRF 合并排名。[E3]

具体而言，Dense 检索擅长同义词和自然语言改写，但对错误码、SKU、函数名和版本号可能不稳定；BM25 擅长稀有精确字符串，却不能普遍理解同义表达。[E6]

RRF 按名次（Σ 1/(k+rank)）融合排名，避免直接比较 L2 距离与 BM25 分数这两种方向、范围和量纲都不同的分数。[E6]

已有代码路径不等于已经证明有效。[E2]

当前配置是 Dense-only，Hybrid 只是已有代码分支。[E6][E7]

仓库虽有 2WikiMultiHopQA 检索 Recall 脚本，但没有当前业务语料的正式完整评测。[E7]

生产响应还应携带 `metric/score_type/higher_is_better/retrieval_mode`，因为 `RetrievalResult.score` 默认 L2 是距离、越小越近，不能无条件称为“相似度”。[E5][E7]",Dense 有利于语义改写，BM25 对编号、日期和专有词更稳，RRF 可融合两路；但是否提升必须在同一问题集比较 Recall、延迟、存储和资源开销。
deep_search,workspace-024,DeepSearch 从原问题到最终答案要经过哪些主要阶段？,True,hard,0,,,,,,,,,,0,reused,1,False,2,1,1,1,False,,8,True,0.5,0.125,0.25,False,0,0.0,,0.3333333333333333,0.3333333333333333,retrieval_gap,0.0,True,,fully_grounded,8,8,1.0,0.0,0.0,15,8,0.5333333333333333,3,2,0.6666666666666666,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,9,0.0,0,9,0.0,0.0,0.0,83913.282,13819,6,,"子查询生成**：DeepSearch 首先会把原问题拆解为多个子查询。[E2]

例如，针对一个需要对比的问题，它会生成类似“Milvus 的架构是什么”“pgvector 的架构是什么”“两者分别适合哪些场景”“部署与运维成本有什么差别”等多个子问题。[E2]

并行检索**：DeepSearch 会并行研究多个方面。[E3]

向量检索只给出候选 Chunk。[E8]

当涉及多个 Collection 时，路由器的选择和 top-k 名额分配会影响结果，基础方案可能简单平均分配（如 A 取 5 条、B 取 5 条），好处是总候选数和 Prompt 大小可控，但可能使高度相关的 Collection 名额不足。[E9]

LLM 过滤/重排**：检索得到候选 Chunk 后，DeepSearch 把每个候选 Chunk 和查询一起交给 LLM，由 LLM 判断其是否有帮助。[E8]

最终综合生成答案**：DeepSearch 适合报告、调研和需要多个方面证据的问题，最终将多个方面的检索与过滤结果综合为整体答案。[E3]

需要说明的不确定之处：现有资料没有详细描述“最终综合生成”阶段的具体步骤，仅提到 DeepSearch 面向报告/调研场景；同时，资料中的“DeepSearcher 第一阶段/第二阶段学习讲义”标题  并未明确说明这两个阶段与上述流程的对应关系。[E3][E6][E7]",先生成最多四个子查询并发检索，对候选 Chunk 做 YES/NO 支持性过滤，合并去重；非最后一轮反思并生成补充查询，达到停止条件后汇总证据生成答案。
deep_search,workspace-027,ChainOfRAG 如何沿事实线索完成多跳查询？,True,hard,0,,,,,,,,,,0,reused,1,False,2,2,1,1,True,,8,True,1.0,0.375,1.0,False,0,0.0,,1.0,1.0,chunk_ranking_gap,0.6,True,,fully_grounded,24,24,1.0,0.0,0.0,33,24,0.7272727272727273,5,1,0.2,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,11,0.0,0,11,0.0,0.3,1.0,91301.703,16243,5,,"ChainOfRAG 是一种面向多跳事实问题的检索问答方法，其核心思路是“沿着事实线索逐步追查”。[E2][E10][E8]

它特别适合后一个问题的答案依赖前一个答案的多跳事实问题。[E8][E9]

该方法受 CoRAG 论文思想启发，但当前实现并不是论文训练方法的完整复现。[E1][E3]

ChainOfRAG 每一轮都以原始问题和历史中间问答为输入，生成一个简单追问，随后执行以下步骤：[E1][E5][E8]

**生成追问**：根据原始问题以及历史中间问答，改写或生成一个简单的追问，用于推进事实线索。[E1][E8][E3]

**路由与检索**：选择对应的 Collection，进行向量检索。[E1][E8]

**生成中间答案**：根据检索到的文档生成中间答案。[E1][E8]

**筛选支持文档**：由 LLM 选择支持该“追问+中间答案”问答对的文档。[E1][E5]

**保存并进入下一轮**：将“追问 + 中间答案”保存起来，作为下一轮的历史上下文，从而形成串行检索链。[E8][E1]

**可选充分性判断**：如果启用 early stopping，每一轮会判断当前信息是否足够；否则最多执行 max_iter 轮。[E1][E5][E8]

当前默认关闭 early stopping。[E1]

**生成最终答案**：在所有轮次结束后，汇总支持文档和所有中间问答，生成最终答案。[E8]

ChainOfRAG 通过逐步发现实体和关系来追踪事实线索，适合那些线索较模糊、需要逐步澄清的任务。[E6]

这种设计使后一个查询依赖前一个答案时，能够沿着线索层层推进。[E8][E9]

ChainOfRAG 的迭代检索与推理通过串行轮次实现：每一轮生成一个简单追问，检索文档并生成中间答案，然后将中间答案带入下一轮继续追问。[E1][E8]

这种“生成追问 → 检索 → 中间答案 → 再追问”的循环，使事实线索被逐段展开，最终构成完整的证据链。[E8][E10]

ChainOfRAG 的主要风险是错误中间答案会向后传播，导致后续轮次在错误线索上继续检索和推理。[E1][E4]

此外，当前实现的文档索引校验并不完整。[E1]

与 CoRAG 论文相比，当前实现仅借鉴了逐步查询改写和多轮检索思想，基于通用 LLM Prompt 的应用层循环，没有实现论文中的模型训练、拒绝采样中间检索链以及完整测试时解码策略。[E3][E1]

在单 Collection、max_iter=3 的常见路径中，ChainOfRAG 大约需要一次 Agent 路由、每轮三次 LLM 调用和一次最终回答，即约 11 次调用。[E11]

后续轮次会携带累积上下文，因此 Token 和延迟不保证严格线性增长。[E11]

优化目标应是质量、p95、Token、失败率的 Pareto 折中，而不是只追求最高正确率。[E11]

在查询类型上：如果多个方面相互独立，更适合 DeepSearch；如果后一个问题依赖前一个答案，则更适合 ChainOfRAG；如果是简单单事实问题，可优先考虑 NaiveRAG。[E9]

这些只是初始规则，并非最终效果结论。[E9]",每轮根据原问题和历史中间问答生成一个简单追问，完成 Collection 路由、检索和中间答案，再选择支持文档；后续轮次依赖已得到的事实，最后汇总。
deep_search,workspace-032,核心 API 的 Provider 配置、文件入库、网站入库、普通查询和流式查询分别是什么边界？,True,hard,0,,,,,,,,,,0,reused,1,False,2,2,1,1,True,,8,True,1.0,0.25,0.5,False,0,0.0,,1.0,1.0,complete,1.0,True,,conflicting_evidence,37,31,0.8378378378378378,0.16216216216216217,0.0,37,25,0.6756756756756757,14,6,0.42857142857142855,0,0.0,0,0,,0,,none,False,0,0,,0,,disclose_conflict,['EVIDENCE_CONFLICT_DISCLOSED'],False,True,0,15,0.0,0,15,0.0,0.18181818181818182,1.0,214282.239,39689,5,,"根据所给证据，核心 API 各接口的边界可归纳如下。

## Provider 配置接口

Provider 配置接口为 `POST /set-provider-config/`，输入位置是 JSON Body；其作用是为当前受信租户构建并发布下一个 runtime 版本 [E2]。边界包括：旧请求继续使用旧租约 [E2]；密钥不回显且只能引用环境变量 [E2]；配置使用共享 SQLite 控制面、CAS 发布和请求租约延迟回收，多 worker 会在请求边界观察活动版本 [E1]。FastAPI/Pydantic 的 `ProviderConfigRequest` 只校验 `feature`、`provider`、`config` 三个字段是否存在及基本类型 [E5]；但“类型校验通过”不等于“业务输入安全”，例如 `feature` 只是普通字符串，是否受支持要到 `set_provider_config()` 才判断 [E5]。版本切换后，旧实例会等最后一个旧请求结束再关闭 [E9]。

## 文件入库接口

文件入库接口为 `POST /load-files/`，输入位置是 JSON Body，作用是读取后端机器上的文件路径，切 Chunk、Embedding 后写入 Milvus [E2]。它不是浏览器二进制上传接口，默认 `batch_size=256` [E2]。它接收的是后端可见路径或路径列表，而不是文件字节；执行流程为：路径存在性检查 → 文件或目录解析为 Document → 按 1500/100 默认参数切 Chunk → 按 batch_size 批量生成 Embedding → 写入指定或默认 Collection [E3]。

关键边界是：路径必须存在于 FastAPI 服务所在机器；浏览器用户本机路径对部署在另一台服务器上的后端没有意义 [E3]。当前入口没有暴露 `chunk_size`、`chunk_overlap` 和 `force_new_collection`，因此 API 入库固定使用底层函数默认的 1500/100，并默认不删除 Collection [E3]。核心文件接口仍读取服务端路径，但必须使用服务令牌；浏览器上传由 BFF 校验并持久化后再调用 [E1]。旧 `/console` 兼容链路是：浏览器文件 → Base64 JSON → `/api/ingest` 校验并写入临时目录 → 把临时服务端路径交给 `/load-files/` → 请求结束清理临时目录；这不是默认产品页上传方式，默认产品页是 multipart + 持久状态 [E12]。

## 网站入库接口

网站入库接口为 `POST /load-website/`，输入位置是 JSON Body，作用是抓取 URL、切 Chunk、Embedding 后写入 Milvus [E2]。边界是：依赖爬虫和外部网络；当前入口没有暴露抓取超时等治理参数 [E2]。

## 普通查询接口

普通查询接口为 `POST /query`，输入位置是 JSON Body，作用是调用当前租户 RAGRouter 查询，可选返回 Trace [E5]。边界是：问题不进入 URL；最长 4000 字；`max_iter` 为 1–10 [E5]。FastAPI/Pydantic 会在进入业务函数之前校验请求参数，例如 `max_iter` 设置了 `ge=1, le=10`，传入 0 时请求会被拒绝并返回安全的 422 错误信封 [E5]。`original_query` 最长 4000 字、`max_iter` 最多 10 只是请求预算，不等于完整成本治理 [E5]。

一个查询请求会从 RuntimeRegistry 获得当前租户的不可变 runtime 租约，`query_with_trace()` 使用租约里的 RAGRouter 创建安全 TraceCollector [E8]。当前架构是同步阻塞依赖加线程池承载，不是端到端异步架构 [E1]。默认查询路径先由 RAGRouter 选择 DeepSearch 或 ChainOfRAG，不是默认走 NaiveRAG [E7]。可靠路由还必须完成：结构化输出 → 类型校验 → 候选范围或 Collection 白名单 → 租户权限过滤 → 安全 fallback → 记录路由结果与失败原因 [E13]。另外，一次 DeepSearch 仅靠 `max_iter` 不够，还应限制最大初始子查询数、每轮最大补充查询数、每个 Collection 最大候选数、最大 LLM 调用次数、最大 Token、单个外部调用超时、整体请求 deadline、最大并发数和取消传播；达到预算时应返回“当前预算内得到的部分答案和证据”并在 Trace 中说明停止原因，而不是静默截断或无限等待 [E10]。

## 流式查询接口

流式查询接口为 `POST /query/stream`，输入是 JSON Body + SSE，作用是增量返回受控执行阶段与最终结果 [E5]。边界是：阶段不是思维链；断连协作取消并释放 runtime 租约 [E5]。运行时关闭阶段会统一等待 SSE 清理任务并释放向量客户端 [E9]。

需要指出，证据之间对“当前是否已有真正 SSE 流式”以及“断连行为”存在冲突：E4 称当前 `query_with_trace()`、代理 `response.json()` 和浏览器 `response.json()` 都要等待完整响应，升级路线应先定义事件协议再改传输；E5 则称 `POST /query/stream` 已能以 JSON Body + SSE 增量返回受控执行阶段与最终结果 [CONFLICT:E4,E5]。关于断连，E4 称客户端断线不等于任务取消，持久化会话通常让任务继续，刷新后按 Last-Event-ID 恢复，用户点击停止才发送取消请求；E5 则称断连协作取消并释放 runtime 租约 [CONFLICT:E4,E5]。

在 E4 描述的 SSE 生产设计中，还要求事件先写 Event Store 再发布，`GET /query-runs/{id}/events` 使用 SSE，`DELETE /query-runs/{id}` 显式取消 [E4]。事件建议包括 `run.started`、`routing.completed`、`iteration.started`、`subquery.generated`、`retrieval.completed`、`support_filter.completed`、可选 `reflection.completed`、`final_answer.completed`，以及唯一终态 `run.completed/run.failed/run.cancelled` [E4]。每个事件携带 `schema_version/run_id/trace_id/event_id/timestamp/payload` [E4]。SSE 重连可能重放事件，前端必须按 `event_id` 幂等归并；答案 Delta 需要 `chunk_index` 或 `offset`，不能盲目字符串追加 [E4]。",Provider 接口发布受信租户的新 runtime 且不回显密钥；load-files 接受后端路径；load-website 依赖外网爬虫；query 用 POST JSON 返回结果/可选 Trace；query/stream 用 SSE 返回安全阶段和终态。
deep_search,workspace-038,Trace 为什么不是模型思维链，它如何从 Agent 到产品引用？,True,medium,0,,,,,,,,,,0,reused,1,False,1,1,1,1,True,,8,True,1.0,0.25,0.5,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,14,14,1.0,0.0,0.0,24,14,0.5833333333333334,5,1,0.2,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,9,0.0,0,9,0.0,0.3333333333333333,1.0,105731.615,19409,5,,"Trace 是应用主动记录的执行事件，例如 Agent、Collection、检索文档、迭代、延迟和 Token 等；它能帮助观察流程，但并不是模型内部不可见的推理过程。[E1]

准确说法应是“执行 Trace”或“阶段日志”，不能说它“展示了模型完整思维链”。[E1]

Trace 只记录程序显式可见的输入、输出和阶段事件，不读取、也不声称暴露模型的隐藏思维链。[E2]

`query_with_trace()` 创建请求级 TraceCollector；RAGRouter 记录 Agent；ChainOfRAG 逐轮记录子问题、Collection、检索文档、中间答案、支持文档、反思和 Token。[E2]

`build()` 生成版本化安全 JSON。[E2]

在学习控制台中，Trace 通过 FastAPI → `/api/query` → `api.js` → `/console` 的 TracePanel 展示。[E2]

在产品工作台中，Trace 先进行 Citation 持久化，再通过 `product-api.ts` 进入“引用抽屉”。[E2]

也就是说，Trace 记录的是 Agent 执行过程中显式可观察的输入、输出和阶段事件，这些事件随后被持久化为产品层面的引用数据。[E2]

另外，`query_with_trace()` 会返回 `(answer, retrieval_results, consume_tokens, trace)`，而 `perform_query()` 会丢弃第二项检索结果，只向客户端返回 `result`、`consume_token` 和 `trace`。[E4]

}`。[E4]

NaiveRAG、ChainOfRAG 和 DeepSearch 都已接入 Trace v2 安全阶段事件。[E2]

产品问答通过 SSE 增量展示允许公开的路由、检索、支持和反思统计；旧版 `/console` 的 `/api/query` 则在查询完成后用 `build()` 返回完整 JSON Trace。[E2]

两条链路都只展示应用事件，不是模型隐藏思维链。[E2]

当前脱敏策略包括：最多展示 5 条文档，每条 600 字；不返回 Embedding 和原始 metadata；本地路径只保留文件名；URL 删除查询参数；引用 metadata 使用白名单。[E2]",TraceCollector 记录路由、检索、支持、反思和 Token 等显式应用事件，并做截断脱敏；核心 API 返回安全 Trace/SSE 阶段，产品层将支持文档持久化为 Citation。它不读取模型隐藏推理。
deep_search,workspace-048,自动化、真实浏览器和 SSE 闭环通过后，仍不能宣称哪些能力？,True,medium,0,,,,,,,,,,0,reused,1,False,2,1,1,1,False,,8,True,0.5,0.125,1.0,False,0,0.0,,0.8,0.8,retrieval_gap,0.2,True,,fully_grounded,5,5,1.0,0.0,0.0,9,5,0.5555555555555556,6,3,0.5,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,17,0.0,0,17,0.0,0.4,0.5,144809.202,28457,5,,"不能宣称已达到模型质量 SLO、容量上限、完整无障碍合规或生产安全认证。[E1]

真实浏览器测试仍不能证明真实 LLM、真实 Milvus、所有浏览器、并发竞态、屏幕阅读器矩阵或完整 WCAG 合规。[E3]

没有固定评测集证明 DeepSearch 一定优于 NaiveRAG，因此不能宣称这一优势。[E5]

没有当前业务语料的正式完整评测，不能宣称检索与生成质量已获全面验证。[E12]

当前 RAG 路由对越界索引的校验不完整，Collection 路由也没有对所有模型输出做严格白名单过滤，因此不能宣称路由与安全过滤已完备。[E13]",不能外推为模型质量 SLO、容量上限、完整无障碍合规、生产安全认证、高并发或所有回答声明都 grounded。
deep_search,workspace-049,Milvus 官方三种部署形态与 DeepSearcher 当前本地选择之间是什么关系？,True,hard,0,,,,,,,,,,0,reused,1,True,2,2,2,2,True,True,8,True,1.0,0.375,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,6,6,1.0,0.0,0.0,6,6,1.0,1,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,9,0.0,0,9,0.0,0.5,1.0,65451.863,15180,5,,Milvus 官方提供三种部署形态：Milvus Lite（轻量 Python 库）、Milvus Standalone（单机 Docker 镜像部署）、Milvus Distributed（Kubernetes 云原生集群，面向十亿级规模）[E1]。DeepSearcher 当前本地选择的是 Docker Milvus [E2][E6]，这对应官方三种形态中的 Milvus Standalone——单机服务器部署，所有组件打包进单个 Docker 镜像 [E1]。也就是说，DeepSearcher 既没有采用 Milvus Lite，也没有采用 Milvus Distributed，而是选择了介于两者之间的本地 Docker 服务化部署形态 [E1][E2]。现有记录显示，本地已用 Docker Milvus 验证了建表、插入、L2 排序和维度不匹配；而当前环境缺少 milvus_lite 依赖，因此不能声称所有 Lite 测试均通过 [E2]。选择这种部署形态的原因是：Milvus Lite 适合个人学习、原型和小数据测试，但不能模拟独立网络服务的故障和扩展能力 [E2][E3]；Docker/服务化 Milvus 则适合“向量检索是独立能力、数据和并发持续增长”的场景，但需要承担单独部署、监控和容量治理的成本 [E3]。因此，DeepSearcher 的本地选择与官方三种部署形态的关系是：它在官方三形态中选择了 Milvus Standalone（通过 Docker 部署），作为本地验证环境，既比 Milvus Lite 更接近真实服务，又比 Milvus Distributed 更轻量、更适合本地运行 [E1][E2][E3]。,官方形态包括 Lite、Standalone 和 Distributed；DeepSearcher 当前使用 Docker Milvus 来验证真实服务连接和故障，更接近 Standalone，而不是 Lite 或 Kubernetes Distributed。
deep_search,workspace-050,Milvus 支持的混合与关键词检索能力，是否意味着 DeepSearcher 当前生产配置已经启用 Hybrid？,True,hard,0,,,,,,,,,,0,reused,1,True,3,2,2,2,False,True,8,True,0.6666666666666666,0.25,1.0,False,0,0.0,,0.75,1.0,retrieval_gap,0.5,True,,fully_grounded,6,6,1.0,0.0,0.0,9,6,0.6666666666666666,2,2,1.0,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,11,0.0,0,11,0.0,0.2857142857142857,0.6666666666666666,113472.346,24771,8,,"Milvus 支持混合检索（基于多个向量字段的 ANN）和基于 BM25 的关键词检索，但这只是 Milvus 自身的能力，并不等于 DeepSearcher 已经启用 Hybrid。[E1]

DeepSearcher 当前检索链路被明确描述为“把问题转换成向量，从 Milvus 找到相关片段”，即 dense 向量检索。[E9][E10]

其 Collection 核心字段包括 embedding、text、reference、metadata，只有一个向量字段，没有提到稀疏字段或 BM25 索引。[E11]

当前 RetrievalResult.score 承接的是 Milvus 的 distance，默认 L2 越小越近，这也说明当前实际使用的是向量距离而非混合检索分数。[E3][E8]

DeepSearch 策略中的检索步骤也被描述为“Collection 路由和向量检索”，而不是混合检索。[E7]

因此，Milvus 支持混合与关键词检索，不意味着 DeepSearcher 当前生产配置已启用 Hybrid；从证据看，DeepSearcher 当前的检索方式是 dense-only，尚不具备 hybrid 所需的 schema 和索引基础。[E8][E9][E11]",不意味着。Milvus 支持多向量 Hybrid 和 BM25 Keyword Search，DeepSearcher 代码也有混合路径，但当前 YAML 仍为 Dense-only；已有 Collection 若要启用还需新 Schema 和重新入库。
